"Date(UTC)","OrderNo","Pair","Type","Side","Order Price","Order Amount","Time","Executed","Average Price","Trading total","Status"
"2025-07-30 23:42:02","1397460948","DOGEUSDC","Stop-Market","SELL","0","479DOGE","2025-07-30 23:42:03","479DOGE","0.22013","105.44227USDC","FILLED"
"2025-07-30 23:41:02","2276856814","SOLUSDC","Stop-Market","SELL","0","0.032SOL","2025-07-30 23:42:01","0.032SOL","177.9096875","5.69311USDC","FILLED"
"2025-07-30 23:40:03","2276855512","SOLUSDC","Stop-Market","SELL","0","0.032SOL","2025-07-30 23:41:03","0SOL","0","0USDC","CANCELED"
"2025-07-30 23:40:02","1397457345","DOGEUSDC","Stop-Market","SELL","0","281DOGE","2025-07-30 23:45:06","0DOGE","0","0USDC","CANCELED"
"2025-07-30 23:40:01","1095814493","ADAUSDC","Stop-Market","SELL","0","152.3ADA","2025-07-30 23:45:04","0ADA","0","0USDC","CANCELED"
"2025-07-30 23:39:03","2276853111","SOLUSDC","Stop-Market","SELL","0","0.029SOL","2025-07-30 23:40:04","0SOL","0","0USDC","CANCELED"
"2025-07-30 23:39:02","1095813786","ADAUSDC","Stop-Market","SELL","0","303.1ADA","2025-07-30 23:45:02","0ADA","0","0USDC","CANCELED"
"2025-07-30 23:39:01","1397455472","DOGEUSDC","Stop-Market","SELL","0","445DOGE","2025-07-30 23:42:03","0DOGE","0","0USDC","CANCELED"
"2025-07-30 23:38:03","2276850997","SOLUSDC","Stop-Market","SELL","0","0.029SOL","2025-07-30 23:39:04","0SOL","0","0USDC","CANCELED"
"2025-07-30 23:37:03","2276849161","SOLUSDC","Stop-Market","SELL","0","0.029SOL","2025-07-30 23:38:03","0SOL","0","0USDC","CANCELED"
"2025-07-30 23:36:03","2276847241","SOLUSDC","Stop-Market","SELL","0","0.029SOL","2025-07-30 23:37:03","0SOL","0","0USDC","CANCELED"
"2025-07-30 23:36:02","1095809343","ADAUSDC","Stop-Market","SELL","0","281ADA","2025-07-30 23:39:03","0ADA","0","0USDC","CANCELED"
"2025-07-30 23:36:02","1397449230","DOGEUSDC","Stop-Market","SELL","0","329DOGE","2025-07-30 23:39:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 23:35:03","1095807910","ADAUSDC","Stop-Market","SELL","0","101ADA","2025-07-30 23:40:02","0ADA","0","0USDC","CANCELED"
"2025-07-30 23:35:02","1397446784","DOGEUSDC","Stop-Market","SELL","0","146DOGE","2025-07-30 23:40:03","0DOGE","0","0USDC","CANCELED"
"2025-07-30 23:33:02","1095805256","ADAUSDC","Stop-Market","SELL","0","157.6ADA","2025-07-30 23:36:02","0ADA","0","0USDC","CANCELED"
"2025-07-30 23:33:01","1397441726","DOGEUSDC","Stop-Market","SELL","0","331DOGE","2025-07-30 23:36:03","0DOGE","0","0USDC","CANCELED"
"2025-07-30 23:30:05","1397431333","DOGEUSDC","Stop-Market","SELL","0","150DOGE","2025-07-30 23:35:03","0DOGE","0","0USDC","CANCELED"
"2025-07-30 23:30:05","1397431358","DOGEUSDC","Stop-Market","SELL","0","258DOGE","2025-07-30 23:33:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 23:30:03","1095798272","ADAUSDC","Stop-Market","SELL","0","103.4ADA","2025-07-30 23:35:03","0ADA","0","0USDC","CANCELED"
"2025-07-30 23:30:02","1095798270","ADAUSDC","Stop-Market","SELL","0","161.3ADA","2025-07-30 23:33:03","0ADA","0","0USDC","CANCELED"
"2025-07-30 23:27:01","1397426774","DOGEUSDC","Stop-Market","SELL","0","206DOGE","2025-07-30 23:30:06","0DOGE","0","0USDC","CANCELED"
"2025-07-30 23:24:02","1397421203","DOGEUSDC","Stop-Market","SELL","0","190DOGE","2025-07-30 23:25:45","190DOGE","0.21849","41.5131USDC","FILLED"
"2025-07-30 23:24:02","1095792128","ADAUSDC","Stop-Market","SELL","0","153.2ADA","2025-07-30 23:24:13","153.2ADA","0.7603","116.47796USDC","FILLED"
"2025-07-30 22:21:01","1095701250","ADAUSDC","Stop-Market","BUY","0","39ADA","2025-07-30 23:01:19","39ADA","0.7566","29.5074USDC","FILLED"
"2025-07-30 22:21:00","1397287213","DOGEUSDC","Stop-Market","BUY","0","99DOGE","2025-07-30 22:58:54","99DOGE","0.21749","21.53151USDC","FILLED"
"2025-07-30 22:18:02","1095696348","ADAUSDC","Stop-Market","SELL","0","40.3ADA","2025-07-30 22:19:18","40.3ADA","0.7573","30.51919USDC","FILLED"
"2025-07-30 22:18:02","1397279720","DOGEUSDC","Stop-Market","SELL","0","47DOGE","2025-07-30 22:19:25","47DOGE","0.2172","10.2084USDC","FILLED"
"2025-07-30 22:15:03","1397274199","DOGEUSDC","Stop-Market","SELL","0","161DOGE","2025-07-30 22:15:08","161DOGE","0.21768112","35.04666USDC","FILLED"
"2025-07-30 22:15:03","1095693209","ADAUSDC","Stop-Market","SELL","0","118.7ADA","2025-07-30 22:15:14","118.7ADA","0.7581","89.98647USDC","FILLED"
"2025-07-30 22:12:02","1095690762","ADAUSDC","Stop-Market","SELL","0","122.3ADA","2025-07-30 22:12:38","122.3ADA","0.7588","92.80124USDC","FILLED"
"2025-07-30 21:59:02","1095670670","ADAUSDC","Stop-Market","SELL","0","7ADA","2025-07-30 21:59:16","7ADA","0.7583","5.3081USDC","FILLED"
"2025-07-30 21:59:01","1397244188","DOGEUSDC","Stop-Market","SELL","0","163DOGE","2025-07-30 21:59:13","163DOGE","0.21719325","35.4025USDC","FILLED"
"2025-07-30 21:59:01","2276623019","SOLUSDC","Stop-Market","SELL","0","0.029SOL","2025-07-30 21:59:12","0.029SOL","175.84","5.09936USDC","FILLED"
"2025-07-30 21:58:02","1095669976","ADAUSDC","Stop-Market","SELL","0","6.6ADA","2025-07-30 21:58:04","6.6ADA","0.7588","5.00808USDC","FILLED"
"2025-07-30 21:57:04","2276621008","SOLUSDC","Stop-Market","SELL","0","0.029SOL","2025-07-30 21:57:54","0.029SOL","175.9","5.1011USDC","FILLED"
"2025-07-30 21:57:03","1397241982","DOGEUSDC","Stop-Market","SELL","0","182DOGE","2025-07-30 21:57:12","182DOGE","0.21751297","39.58736USDC","FILLED"
"2025-07-30 21:57:03","1095669458","ADAUSDC","Stop-Market","SELL","0","162.7ADA","2025-07-30 21:57:22","162.7ADA","0.7588","123.45676USDC","FILLED"
"2025-07-30 21:56:03","1095668819","ADAUSDC","Stop-Market","SELL","0","145.4ADA","2025-07-30 21:57:03","0ADA","0","0USDC","CANCELED"
"2025-07-30 21:56:02","2276619990","SOLUSDC","Stop-Market","SELL","0","0.029SOL","2025-07-30 21:57:04","0SOL","0","0USDC","CANCELED"
"2025-07-30 21:56:01","1397241359","DOGEUSDC","Stop-Market","SELL","0","131DOGE","2025-07-30 21:57:04","0DOGE","0","0USDC","CANCELED"
"2025-07-30 21:55:04","1397240435","DOGEUSDC","Stop-Market","SELL","0","132DOGE","2025-07-30 21:56:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 21:55:03","2276619043","SOLUSDC","Stop-Market","SELL","0","0.029SOL","2025-07-30 21:56:03","0SOL","0","0USDC","CANCELED"
"2025-07-30 21:55:02","1095668077","ADAUSDC","Stop-Market","SELL","0","114.6ADA","2025-07-30 21:56:03","0ADA","0","0USDC","CANCELED"
"2025-07-30 21:54:02","1397239661","DOGEUSDC","Stop-Market","SELL","0","104DOGE","2025-07-30 21:55:04","0DOGE","0","0USDC","CANCELED"
"2025-07-30 21:42:02","1397229436","DOGEUSDC","Stop-Market","BUY","0","259DOGE","2025-07-30 21:47:07","259DOGE","0.21629","56.01911USDC","FILLED"
"2025-07-30 21:39:01","1397226751","DOGEUSDC","Stop-Market","BUY","0","226DOGE","2025-07-30 21:42:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 21:33:02","1095647766","ADAUSDC","Stop-Market","BUY","0","8ADA","2025-07-30 21:35:03","0ADA","0","0USDC","CANCELED"
"2025-07-30 21:32:01","1095646428","ADAUSDC","Stop-Market","BUY","0","34.2ADA","2025-07-30 21:33:02","0ADA","0","0USDC","CANCELED"
"2025-07-30 21:32:00","1397216988","DOGEUSDC","Stop-Market","BUY","0","103DOGE","2025-07-30 21:32:14","103DOGE","0.21696417","22.34731USDC","FILLED"
"2025-07-30 21:31:01","2276578053","SOLUSDC","Stop-Market","BUY","0","0.102SOL","2025-07-30 21:31:01","0.102SOL","175.54","17.90508USDC","FILLED"
"2025-07-30 20:40:00","1095571083","ADAUSDC","Stop-Market","BUY","0","6.8ADA","2025-07-30 20:40:05","6.8ADA","0.7606","5.17208USDC","FILLED"
"2025-07-30 20:39:01","1095569639","ADAUSDC","Stop-Market","BUY","0","26.7ADA","2025-07-30 20:40:01","0ADA","0","0USDC","CANCELED"
"2025-07-30 20:38:00","1095567578","ADAUSDC","Stop-Market","BUY","0","26.9ADA","2025-07-30 20:39:02","0ADA","0","0USDC","CANCELED"
"2025-07-30 20:25:02","1397052570","DOGEUSDC","Stop-Market","SELL","0","552DOGE","2025-07-30 20:25:48","552DOGE","0.21837033","120.54042USDC","FILLED"
"2025-07-30 20:25:02","1095541878","ADAUSDC","Stop-Market","SELL","0","31.1ADA","2025-07-30 20:25:51","31.1ADA","0.7633","23.73863USDC","FILLED"
"2025-07-30 20:24:03","1397048808","DOGEUSDC","Stop-Market","SELL","0","160DOGE","2025-07-30 20:25:48","160DOGE","0.2184","34.944USDC","FILLED"
"2025-07-30 20:21:02","1397038259","DOGEUSDC","Stop-Market","SELL","0","992DOGE","2025-07-30 20:24:03","0DOGE","0","0USDC","CANCELED"
"2025-07-30 20:20:02","1397034328","DOGEUSDC","Stop-Market","SELL","0","591DOGE","2025-07-30 20:25:03","0DOGE","0","0USDC","CANCELED"
"2025-07-30 20:20:02","1095530001","ADAUSDC","Stop-Market","SELL","0","6.6ADA","2025-07-30 20:20:31","6.6ADA","0.7644","5.04504USDC","FILLED"
"2025-07-30 20:18:02","1095525475","ADAUSDC","Stop-Market","SELL","0","473.5ADA","2025-07-30 20:18:03","473.5ADA","0.7655","362.46425USDC","FILLED"
"2025-07-30 20:15:05","1397012584","DOGEUSDC","Stop-Market","SELL","0","606DOGE","2025-07-30 20:16:42","606DOGE","0.2189","132.6534USDC","FILLED"
"2025-07-30 20:15:04","1095517776","ADAUSDC","Stop-Market","SELL","0","473.5ADA","2025-07-30 20:16:42","473.5ADA","0.7654","362.4169USDC","FILLED"
"2025-07-30 20:15:04","1397012507","DOGEUSDC","Stop-Market","SELL","0","1062DOGE","2025-07-30 20:16:42","1062DOGE","0.2189","232.4718USDC","FILLED"
"2025-07-30 20:15:03","1095517747","ADAUSDC","Stop-Market","SELL","0","376.7ADA","2025-07-30 20:18:39","376.7ADA","0.76440191","287.9502USDC","FILLED"
"2025-07-30 20:12:02","1397003141","DOGEUSDC","Stop-Market","SELL","0","850DOGE","2025-07-30 20:15:04","0DOGE","0","0USDC","CANCELED"
"2025-07-30 20:12:02","1095512183","ADAUSDC","Stop-Market","SELL","0","376.7ADA","2025-07-30 20:15:04","0ADA","0","0USDC","CANCELED"
"2025-07-30 20:11:02","2276319668","SOLUSDC","Stop-Market","SELL","0","0.029SOL","2025-07-30 20:11:03","0.029SOL","177.14","5.13706USDC","FILLED"
"2025-07-30 20:10:04","2276315877","SOLUSDC","Stop-Market","SELL","0","0.029SOL","2025-07-30 20:11:03","0SOL","0","0USDC","CANCELED"
"2025-07-30 20:10:02","1095508287","ADAUSDC","Stop-Market","SELL","0","302.2ADA","2025-07-30 20:15:03","0ADA","0","0USDC","CANCELED"
"2025-07-30 20:10:02","1396996113","DOGEUSDC","Stop-Market","SELL","0","505DOGE","2025-07-30 20:15:05","0DOGE","0","0USDC","CANCELED"
"2025-07-30 20:09:03","1095505672","ADAUSDC","Stop-Market","SELL","0","369.9ADA","2025-07-30 20:12:03","0ADA","0","0USDC","CANCELED"
"2025-07-30 20:09:02","1396990972","DOGEUSDC","Stop-Market","SELL","0","788DOGE","2025-07-30 20:12:03","0DOGE","0","0USDC","CANCELED"
"2025-07-30 20:06:03","1396974193","DOGEUSDC","Stop-Market","SELL","0","796DOGE","2025-07-30 20:09:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 20:06:02","1095495815","ADAUSDC","Stop-Market","SELL","0","302.2ADA","2025-07-30 20:09:03","0ADA","0","0USDC","CANCELED"
"2025-07-30 20:03:03","1095484578","ADAUSDC","Stop-Market","SELL","0","302.2ADA","2025-07-30 20:06:02","0ADA","0","0USDC","CANCELED"
"2025-07-30 20:03:02","1396954741","DOGEUSDC","Stop-Market","SELL","0","675DOGE","2025-07-30 20:06:04","0DOGE","0","0USDC","CANCELED"
"2025-07-30 20:00:07","1396938574","DOGEUSDC","Stop-Market","SELL","0","22DOGE","2025-07-30 20:00:59","22DOGE","0.2171","4.7762USDC","FILLED"
"2025-07-30 20:00:07","1396938504","DOGEUSDC","Stop-Market","BUY","0","1607DOGE","2025-07-31 00:00:07","0DOGE","0","0USDC","CANCELED"
"2025-07-30 20:00:03","1095474096","ADAUSDC","Stop-Market","SELL","0","19.4ADA","2025-07-30 20:03:04","0ADA","0","0USDC","CANCELED"
"2025-07-30 20:00:03","1095474089","ADAUSDC","Stop-Market","BUY","0","163.4ADA","2025-07-31 00:00:04","0ADA","0","0USDC","CANCELED"
"2025-07-30 19:58:03","2276224144","SOLUSDC","Stop-Market","SELL","0","0.03SOL","2025-07-30 19:58:06","0.03SOL","176.22","5.2866USDC","FILLED"
"2025-07-30 19:57:04","2276218494","SOLUSDC","Stop-Market","SELL","0","0.03SOL","2025-07-30 19:58:03","0SOL","0","0USDC","CANCELED"
"2025-07-30 19:57:03","1095465464","ADAUSDC","Stop-Market","SELL","0","302.2ADA","2025-07-30 20:00:04","0ADA","0","0USDC","CANCELED"
"2025-07-30 19:57:02","1396923843","DOGEUSDC","Stop-Market","SELL","0","570DOGE","2025-07-30 20:00:08","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:56:02","2276212050","SOLUSDC","Stop-Market","SELL","0","0.03SOL","2025-07-30 19:57:04","0SOL","0","0USDC","CANCELED"
"2025-07-30 19:54:03","2276199049","SOLUSDC","Stop-Market","SELL","0","0.03SOL","2025-07-30 19:56:03","0SOL","0","0USDC","CANCELED"
"2025-07-30 19:54:02","1095456083","ADAUSDC","Stop-Market","SELL","0","302.2ADA","2025-07-30 19:57:03","0ADA","0","0USDC","CANCELED"
"2025-07-30 19:54:02","1396909146","DOGEUSDC","Stop-Market","SELL","0","518DOGE","2025-07-30 19:55:31","518DOGE","0.21676","112.28168USDC","FILLED"
"2025-07-30 19:53:03","2276193616","SOLUSDC","Stop-Market","SELL","0","0.03SOL","2025-07-30 19:54:03","0SOL","0","0USDC","CANCELED"
"2025-07-30 19:52:03","2276188317","SOLUSDC","Stop-Market","SELL","0","0.03SOL","2025-07-30 19:53:03","0SOL","0","0USDC","CANCELED"
"2025-07-30 19:52:02","1095450176","ADAUSDC","Stop-Market","SELL","0","41.3ADA","2025-07-30 19:52:09","41.3ADA","0.7595","31.36735USDC","FILLED"
"2025-07-30 19:52:02","1396900045","DOGEUSDC","Stop-Market","SELL","0","42DOGE","2025-07-30 19:52:09","42DOGE","0.21687","9.10854USDC","FILLED"
"2025-07-30 19:51:03","1095446039","ADAUSDC","Stop-Market","SELL","0","302.2ADA","2025-07-30 19:51:07","302.2ADA","0.7595","229.5209USDC","FILLED"
"2025-07-30 19:51:03","1396893284","DOGEUSDC","Stop-Market","SELL","0","370DOGE","2025-07-30 19:51:04","370DOGE","0.21724051","80.37899USDC","FILLED"
"2025-07-30 19:51:03","1396893379","DOGEUSDC","Stop-Market","SELL","0","531DOGE","2025-07-30 19:52:13","531DOGE","0.21677514","115.1076USDC","FILLED"
"2025-07-30 19:51:02","1095445933","ADAUSDC","Stop-Market","SELL","0","265.3ADA","2025-07-30 19:51:04","265.3ADA","0.7607","201.81371USDC","FILLED"
"2025-07-30 19:50:04","1095442314","ADAUSDC","Stop-Market","SELL","0","266.3ADA","2025-07-30 19:51:03","0ADA","0","0USDC","CANCELED"
"2025-07-30 19:50:02","1396886364","DOGEUSDC","Stop-Market","SELL","0","337DOGE","2025-07-30 19:51:03","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:50:02","2276168694","SOLUSDC","Stop-Market","SELL","0","0.029SOL","2025-07-30 19:52:03","0SOL","0","0USDC","CANCELED"
"2025-07-30 19:49:02","1095438729","ADAUSDC","Stop-Market","SELL","0","214.8ADA","2025-07-30 19:50:04","0ADA","0","0USDC","CANCELED"
"2025-07-30 19:49:02","1396880725","DOGEUSDC","Stop-Market","SELL","0","272DOGE","2025-07-30 19:50:03","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:48:02","1095435500","ADAUSDC","Stop-Market","SELL","0","302.2ADA","2025-07-30 19:51:04","0ADA","0","0USDC","CANCELED"
"2025-07-30 19:48:02","1396874456","DOGEUSDC","Stop-Market","SELL","0","264DOGE","2025-07-30 19:51:04","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:45:04","1396859449","DOGEUSDC","Stop-Market","SELL","0","265DOGE","2025-07-30 19:48:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:45:03","1095426844","ADAUSDC","Stop-Market","SELL","0","232.1ADA","2025-07-30 19:48:03","0ADA","0","0USDC","CANCELED"
"2025-07-30 19:42:03","1095416708","ADAUSDC","Stop-Market","SELL","0","164ADA","2025-07-30 19:45:03","0ADA","0","0USDC","CANCELED"
"2025-07-30 19:42:03","1396843402","DOGEUSDC","Stop-Market","SELL","0","171DOGE","2025-07-30 19:45:05","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:34:02","1095392555","ADAUSDC","Stop-Market","SELL","0","48.6ADA","2025-07-30 19:35:01","0ADA","0","0USDC","CANCELED"
"2025-07-30 19:25:01","1396750766","DOGEUSDC","Stop-Market","BUY","0","80DOGE","2025-07-30 19:28:23","80DOGE","0.214","17.12USDC","FILLED"
"2025-07-30 19:20:01","1095331100","ADAUSDC","Stop-Market","BUY","0","13.8ADA","2025-07-30 19:25:01","0ADA","0","0USDC","CANCELED"
"2025-07-30 19:19:02","1095325288","ADAUSDC","Stop-Market","SELL","0","295.3ADA","2025-07-30 19:19:04","295.3ADA","0.74630251","220.38313USDC","FILLED"
"2025-07-30 19:18:01","1396710521","DOGEUSDC","Stop-Market","BUY","0","72DOGE","2025-07-30 19:18:06","72DOGE","0.2134","15.3648USDC","FILLED"
"2025-07-30 19:15:04","1396684482","DOGEUSDC","Stop-Market","BUY","0","30DOGE","2025-07-30 19:15:31","30DOGE","0.2134","6.402USDC","FILLED"
"2025-07-30 19:15:02","1095297783","ADAUSDC","Stop-Market","BUY","0","6.9ADA","2025-07-30 19:15:13","6.9ADA","0.7465","5.15085USDC","FILLED"
"2025-07-30 19:12:02","1396658148","DOGEUSDC","Stop-Market","BUY","0","106DOGE","2025-07-30 19:12:12","106DOGE","0.2111","22.3766USDC","FILLED"
"2025-07-30 19:12:01","1396658095","DOGEUSDC","Stop-Market","BUY","0","718DOGE","2025-07-30 19:12:36","718DOGE","0.21144","151.81392USDC","FILLED"
"2025-07-30 19:11:01","2275781670","SOLUSDC","Stop-Market","BUY","0","0.089SOL","2025-07-30 19:12:02","0SOL","0","0USDC","CANCELED"
"2025-07-30 19:11:01","1396649112","DOGEUSDC","Stop-Market","BUY","0","37DOGE","2025-07-30 19:12:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:10:08","1095258803","ADAUSDC","Stop-Market","BUY","0","15ADA","2025-07-30 19:10:17","15ADA","0.7374","11.061USDC","FILLED"
"2025-07-30 19:10:02","2275764031","SOLUSDC","Stop-Market","BUY","0","0.048SOL","2025-07-30 19:11:02","0SOL","0","0USDC","CANCELED"
"2025-07-30 19:09:04","2275746538","SOLUSDC","Stop-Market","BUY","0","0.03SOL","2025-07-30 19:09:14","0.03SOL","172.57","5.1771USDC","FILLED"
"2025-07-30 19:09:02","1095247471","ADAUSDC","Stop-Market","BUY","0","171.9ADA","2025-07-30 19:12:01","171.9ADA","0.7378","126.82782USDC","FILLED"
"2025-07-30 19:09:01","1095247383","ADAUSDC","Stop-Market","BUY","0","7ADA","2025-07-30 19:10:08","0ADA","0","0USDC","CANCELED"
"2025-07-30 19:09:01","1396626635","DOGEUSDC","Stop-Market","BUY","0","815DOGE","2025-07-30 19:09:23","815DOGE","0.21139185","172.28436USDC","FILLED"
"2025-07-30 19:09:01","1396626634","DOGEUSDC","Stop-Market","BUY","0","703DOGE","2025-07-30 19:12:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:08:01","1396614335","DOGEUSDC","Stop-Market","BUY","0","780DOGE","2025-07-30 19:09:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:08:01","1095235203","ADAUSDC","Stop-Market","BUY","0","7ADA","2025-07-30 19:09:02","0ADA","0","0USDC","CANCELED"
"2025-07-30 19:07:02","1095221593","ADAUSDC","Stop-Market","BUY","0","108.4ADA","2025-07-30 19:07:38","108.4ADA","0.7376","79.95584USDC","FILLED"
"2025-07-30 19:07:02","2275699330","SOLUSDC","Stop-Market","BUY","0","0.245SOL","2025-07-30 19:09:04","0SOL","0","0USDC","CANCELED"
"2025-07-30 19:07:01","1396597195","DOGEUSDC","Stop-Market","BUY","0","600DOGE","2025-07-30 19:08:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:06:04","2275664655","SOLUSDC","Stop-Market","BUY","0","0.269SOL","2025-07-30 19:07:02","0SOL","0","0USDC","CANCELED"
"2025-07-30 19:06:02","1396574933","DOGEUSDC","Stop-Market","BUY","0","462DOGE","2025-07-30 19:09:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:06:02","1095204133","ADAUSDC","Stop-Market","BUY","0","116.2ADA","2025-07-30 19:09:02","0ADA","0","0USDC","CANCELED"
"2025-07-30 19:06:02","1396574903","DOGEUSDC","Stop-Market","BUY","0","631DOGE","2025-07-30 19:07:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:06:01","1095203908","ADAUSDC","Stop-Market","BUY","0","47ADA","2025-07-30 19:07:02","0ADA","0","0USDC","CANCELED"
"2025-07-30 19:05:02","2275631006","SOLUSDC","Stop-Market","BUY","0","0.181SOL","2025-07-30 19:06:05","0SOL","0","0USDC","CANCELED"
"2025-07-30 19:05:01","1396553765","DOGEUSDC","Stop-Market","BUY","0","310DOGE","2025-07-30 19:06:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:05:00","1095189445","ADAUSDC","Stop-Market","BUY","0","48.1ADA","2025-07-30 19:06:02","0ADA","0","0USDC","CANCELED"
"2025-07-30 19:04:01","2275606296","SOLUSDC","Stop-Market","BUY","0","0.138SOL","2025-07-30 19:05:03","0SOL","0","0USDC","CANCELED"
"2025-07-30 19:04:01","1396533599","DOGEUSDC","Stop-Market","BUY","0","323DOGE","2025-07-30 19:05:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:03:02","1095171032","ADAUSDC","Stop-Market","BUY","0","89.7ADA","2025-07-30 19:06:03","0ADA","0","0USDC","CANCELED"
"2025-07-30 19:03:01","1396521358","DOGEUSDC","Stop-Market","BUY","0","274DOGE","2025-07-30 19:04:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:03:01","1396521369","DOGEUSDC","Stop-Market","BUY","0","377DOGE","2025-07-30 19:06:03","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:02:01","1396509142","DOGEUSDC","Stop-Market","BUY","0","187DOGE","2025-07-30 19:03:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:01:01","1396497047","DOGEUSDC","Stop-Market","BUY","0","128DOGE","2025-07-30 19:02:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:00:06","1396487587","DOGEUSDC","Stop-Market","BUY","0","129DOGE","2025-07-30 19:01:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:00:04","1396487447","DOGEUSDC","Stop-Market","BUY","0","307DOGE","2025-07-30 19:03:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 19:00:01","1095148521","ADAUSDC","Stop-Market","BUY","0","60.9ADA","2025-07-30 19:03:02","0ADA","0","0USDC","CANCELED"
"2025-07-30 18:59:02","1396480128","DOGEUSDC","Stop-Market","BUY","0","85DOGE","2025-07-30 19:00:06","0DOGE","0","0USDC","CANCELED"
"2025-07-30 18:58:01","1396472944","DOGEUSDC","Stop-Market","BUY","0","73DOGE","2025-07-30 18:59:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 18:57:01","1396465193","DOGEUSDC","Stop-Market","BUY","0","32DOGE","2025-07-30 18:58:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 18:57:00","1396465063","DOGEUSDC","Stop-Market","BUY","0","237DOGE","2025-07-30 19:00:05","0DOGE","0","0USDC","CANCELED"
"2025-07-30 18:56:01","1396456354","DOGEUSDC","Stop-Market","BUY","0","12DOGE","2025-07-30 18:57:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 18:55:01","1396450094","DOGEUSDC","Stop-Market","BUY","0","5DOGE","2025-07-30 18:56:02","0DOGE","0","0USDC","CANCELED"
"2025-07-30 18:54:01","1396444446","DOGEUSDC","Stop-Market","BUY","0","176DOGE","2025-07-30 18:54:02","176DOGE","0.21842","38.44192USDC","FILLED"
"2025-07-30 18:54:01","1095120880","ADAUSDC","Stop-Market","BUY","0","6.8ADA","2025-07-30 18:54:02","6.8ADA","0.7608","5.17344USDC","FILLED"
"2025-07-30 18:45:01","1095079460","ADAUSDC","Stop-Market","BUY","0","6.6ADA","2025-07-30 18:45:34","6.6ADA","0.7699","5.08134USDC","FILLED"
"2025-07-30 18:44:01","1095076753","ADAUSDC","Stop-Market","BUY","0","18.3ADA","2025-07-30 18:44:36","18.3ADA","0.77","14.091USDC","FILLED"
